Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
02/05/2022,17,190,190,271.697
02/05/2022,18,219.89997,219.89997,412.346
02/05/2022,19,175.00015,175.00015,130.465
02/05/2022,20,235,235,197.371
02/05/2022,21,205,205,42.574
02/05/2022,22,229,229,33.212
02/05/2022,23,229,229,51.021
02/05/2022,24,210,210,2.949
02/05/2022,25,86.15,86.15,-145.483
02/05/2022,26,86.3,86.3,-79.392
02/05/2022,27,210,210,20.133
02/05/2022,28,210,210,4.872
02/05/2022,29,229,229,118.47
02/05/2022,30,229,229,95.43
02/05/2022,31,194.75034,194.75034,76.436
02/05/2022,32,88.3,88.3,-41.047
02/05/2022,33,88.3,88.3,-33.284
02/05/2022,34,194.75,194.75,89.264
02/05/2022,35,227.17,227.17,431.5
02/05/2022,36,229.75,229.75,467.236
02/05/2022,37,243.36,243.36,537.226
02/05/2022,38,238.32,238.32,134.526
02/05/2022,39,91,91,-74.609
02/05/2022,40,120,120,-82.53
02/05/2022,41,100.05,100.05,-294.483
02/05/2022,42,107.7,107.7,-310.547
02/05/2022,43,202.68,202.68,17.064
02/05/2022,44,203.68,203.68,22.637
02/05/2022,45,105,105,-109.413
02/05/2022,46,105,105,-309.453
02/05/2022,47,164,164,24.257
02/05/2022,48,106.01,106.01,-37.178
03/05/2022,1,90.5201,90.5201,-11.062
03/05/2022,2,200,200,68.071
03/05/2022,3,178,178,55.047
03/05/2022,4,184,184,80.681
03/05/2022,5,177,177,48.07
03/05/2022,6,177,177,40.443
03/05/2022,7,106.51,106.51,-93.425
03/05/2022,8,107.3,107.3,-54.625
03/05/2022,9,107.3,107.3,-23.845
03/05/2022,10,107.31,107.31,-17.637
03/05/2022,11,80,80,-116.736
03/05/2022,12,107.5,107.5,-13.333
03/05/2022,13,232.72,232.72,120.658
03/05/2022,14,235,235,318.906
03/05/2022,15,220,220,23.165
03/05/2022,16,236.18,236.18,396.108
03/05/2022,17,220.2904,220.2904,464.341
03/05/2022,18,222.55013,222.55013,455.475
03/05/2022,19,240,240,518.608
03/05/2022,20,197.73,197.73,370.875
03/05/2022,21,186,186,294.353
03/05/2022,22,243,243,352.742
03/05/2022,23,183.92,183.92,347.056
03/05/2022,24,183.08,183.08,279.996
03/05/2022,25,187.4,187.4,295.111
03/05/2022,26,183.88,183.88,159.207
03/05/2022,27,188.2,188.2,434.127
03/05/2022,28,187.4,187.4,397.819
03/05/2022,29,234,234,153.968
03/05/2022,30,234,234,87.476
03/05/2022,31,268.75,268.75,97.603
03/05/2022,32,268.75,268.75,213.97
03/05/2022,33,243.75,243.75,44.761
03/05/2022,34,354.75,354.75,65.267
03/05/2022,35,354.75,354.75,258.554
03/05/2022,36,120,120,-47.785
03/05/2022,37,121,121,-75.394
03/05/2022,38,253.63,253.63,30.389
03/05/2022,39,354.75,354.75,306.977
03/05/2022,40,244.74,244.74,77.13
03/05/2022,41,121,121,-23.735
03/05/2022,42,232,232,9.032
03/05/2022,43,221.93,221.93,195.637
03/05/2022,44,110,110,-46.007
03/05/2022,45,225,225,222.057
03/05/2022,46,199.7,199.7,2.213
03/05/2022,47,101.25,101.25,-28.709
03/05/2022,48,101.25,101.25,-235.25
04/05/2022,1,99.25,99.25,-260.741
04/05/2022,2,99.25,99.25,-284.955
04/05/2022,3,255,255,277.08
04/05/2022,4,180.25,180.25,431.008
04/05/2022,5,179,179,29.228
04/05/2022,6,80,80,-638.045
04/05/2022,7,101.5,101.5,-385.808
04/05/2022,8,150,150,0.322
04/05/2022,9,153.5,153.5,0.044
04/05/2022,10,99.25,99.25,-51.521
04/05/2022,11,160,160,8.367
04/05/2022,12,103,103,-2.469
04/05/2022,13,101.95,101.95,-158.087
04/05/2022,14,243,243,125.138
04/05/2022,15,248.03,248.03,223.952
04/05/2022,16,248.04,248.04,211.735
04/05/2022,17,103.1,103.1,-157.917
04/05/2022,18,103.1,103.1,-20.775
04/05/2022,19,207.74,207.74,289.705
04/05/2022,20,206.1304,206.1304,194.985
04/05/2022,21,200.15013,200.15013,443.315
04/05/2022,22,194.76,194.76,324.042
04/05/2022,23,187.5,187.5,41.005
04/05/2022,24,176.1,176.1,0.056
04/05/2022,25,103.5,103.5,-86.291
04/05/2022,26,140,140,6.833
04/05/2022,27,106,106,-8.31
04/05/2022,28,102.5,102.5,-268.685
04/05/2022,29,101.5,101.5,-224.228
04/05/2022,30,101.6,101.6,-307.916
04/05/2022,31,96.1,96.1,-549.064
04/05/2022,32,99.25,99.25,-259.014
04/05/2022,33,106,106,-51.75
04/05/2022,34,229,229,177.247
04/05/2022,35,238,238,41.56
04/05/2022,36,244,244,300.243
04/05/2022,37,244,244,258.169
04/05/2022,38,246.21,246.21,343.137
04/05/2022,39,245.46,245.46,218.093
04/05/2022,40,110,110,-165.159
04/05/2022,41,120,120,-80.294
04/05/2022,42,185.0012,185.0012,0.132
04/05/2022,43,223.43,223.43,15.642
04/05/2022,44,97.1,97.1,-130.485
04/05/2022,45,185,185,35.484
04/05/2022,46,97.1,97.1,-210.158
04/05/2022,47,202,202,76.551
04/05/2022,48,96.3,96.3,-215.923
05/05/2022,1,90,90,-584.133
05/05/2022,2,88.9,88.9,-620.703
05/05/2022,3,90,90,-785.65
05/05/2022,4,90.68,90.68,-528.519
05/05/2022,5,91.5,91.5,-217.191
05/05/2022,6,92.6,92.6,-262.683
05/05/2022,7,83.9,83.9,-334.928
05/05/2022,8,93,93,-371.667
05/05/2022,9,92.65,92.65,-320.104
05/05/2022,10,92.72621,92.72621,-249.142
05/05/2022,11,83.9,83.9,-374.965
05/05/2022,12,91.2,91.2,-117.736
05/05/2022,13,238,238,206.704
05/05/2022,14,238,238,290.742
05/05/2022,15,235,235,294.964
05/05/2022,16,218.9,218.9,208.549
05/05/2022,17,250,250,249.788
05/05/2022,18,218.8,218.8,101.76
05/05/2022,19,218.9,218.9,165.074
05/05/2022,20,84,84,-100.956
05/05/2022,21,206.91,206.91,21.931
05/05/2022,22,97.3,97.3,-66.399
05/05/2022,23,96,96,-148.589
05/05/2022,24,97.16882,97.16882,-83.382
05/05/2022,25,233,233,120.319
05/05/2022,26,93.45,93.45,-15.495
05/05/2022,27,91.6,91.6,-236.872
05/05/2022,28,91.6,91.6,-241.464
05/05/2022,29,94,94,-240.371
05/05/2022,30,91.6,91.6,-177.479
05/05/2022,31,94.13,94.13,-167.991
05/05/2022,32,94.22,94.22,-79.908
05/05/2022,33,144.44,144.44,9.125
05/05/2022,34,105,105,-3.25
05/05/2022,35,80,80,-427.985
05/05/2022,36,80,80,-203.416
05/05/2022,37,80,80,-88.139
05/05/2022,38,80,80,-274.333
05/05/2022,39,80,80,-105.528
05/05/2022,40,225,225,34.953
05/05/2022,41,80,80,-95.343
05/05/2022,42,238.85,238.85,274.298
05/05/2022,43,231.10219,231.10219,647.573
05/05/2022,44,220,220,294.869
05/05/2022,45,195,195,34.558
05/05/2022,46,43.7,43.7,-211.322
05/05/2022,47,43.7,43.7,-44.401
05/05/2022,48,43.7,43.7,-95.175
06/05/2022,1,157,157,16.105
06/05/2022,2,157,157,26.604
06/05/2022,3,43.7,43.7,-250.792
06/05/2022,4,43.7,43.7,-439.217
06/05/2022,5,82.33,82.33,-196.062
06/05/2022,6,102.85,102.85,-28.537
06/05/2022,7,148,148,37.807
06/05/2022,8,148,148,132.672
06/05/2022,9,148,148,125.292
06/05/2022,10,148,148,20.361
06/05/2022,11,43.7,43.7,-122.523
06/05/2022,12,43.7,43.7,-305.506
06/05/2022,13,43.7,43.7,-808.888
06/05/2022,14,80,80,-754.896
06/05/2022,15,81,81,-871.51
06/05/2022,16,80,80,-644.073
06/05/2022,17,43.7,43.7,-670.007
06/05/2022,18,80,80,-699.937
06/05/2022,19,77,77,-438.131
06/05/2022,20,43.7,43.7,-138.876
06/05/2022,21,43.7,43.7,-55.256
06/05/2022,22,145,145,116.873
06/05/2022,23,140,140,-45.095
06/05/2022,24,83.73,83.73,-74.419
06/05/2022,25,83.6,83.6,-274.525
06/05/2022,26,63.5,63.5,-296.332
06/05/2022,27,48,48,-587.792
06/05/2022,28,50.11231,50.11231,-576.199
06/05/2022,29,65.2,65.2,-459.994
06/05/2022,30,130,130,7.263
06/05/2022,31,66.51,66.51,-20.448
06/05/2022,32,185,185,201.922
06/05/2022,33,199.9,199.9,406.187
06/05/2022,34,209,209,584.712
06/05/2022,35,209,209,306.321
06/05/2022,36,200.5,200.5,320.115
06/05/2022,37,215,215,265.012
06/05/2022,38,215,215,141.596
06/05/2022,39,215,215,12.716
06/05/2022,40,99,99,-22.351
06/05/2022,41,215,215,155.884
06/05/2022,42,99,99,-24.5
06/05/2022,43,225,225,143.7
06/05/2022,44,223.9166,223.9166,50.458
06/05/2022,45,74,74,-6.542
06/05/2022,46,200,200,155.724
06/05/2022,47,200,200,461.71
06/05/2022,48,200,200,217.167
07/05/2022,1,200,200,352.25
07/05/2022,2,210,210,261.43
07/05/2022,3,215,215,232.324
07/05/2022,4,219,219,219.638
07/05/2022,5,215,215,95.344
07/05/2022,6,180,180,29.615
07/05/2022,7,215,215,61.574
07/05/2022,8,80,80,-21.992
07/05/2022,9,74,74,-473.467
07/05/2022,10,76,76,-366.125
07/05/2022,11,159,159,89.618
07/05/2022,12,159,159,110.787
07/05/2022,13,222.16,222.16,236.649
07/05/2022,14,221.98,221.98,216.141
07/05/2022,15,205.45,205.45,276.458
07/05/2022,16,206.76,206.76,383.929
07/05/2022,17,196,196,290.32
07/05/2022,18,198.55,198.55,539.083
07/05/2022,19,186.09011,186.09011,345.113
07/05/2022,20,186.09011,186.09011,335.038
07/05/2022,21,183.68,183.68,455.973
07/05/2022,22,181.78,181.78,353.341
07/05/2022,23,183.07,183.07,434.442
07/05/2022,24,182.36,182.36,406.97
07/05/2022,25,167.32,167.32,406.949
07/05/2022,26,167.32,167.32,382.619
07/05/2022,27,157.7,157.7,397.544
07/05/2022,28,155.44,155.44,167.233
07/05/2022,29,147.76,147.76,99.829
07/05/2022,30,98.3,98.3,-38.357
07/05/2022,31,98.35,98.35,-45.96
07/05/2022,32,98.35,98.35,-202.112
07/05/2022,33,99.12,99.12,-155.334
07/05/2022,34,100.25,100.25,-7.935
07/05/2022,35,189.28,189.28,168.642
07/05/2022,36,206.9,206.9,278.01
07/05/2022,37,212.94,212.94,217.031
07/05/2022,38,212.94,212.94,118.276
07/05/2022,39,212.54,212.54,113.028
07/05/2022,40,212.54,212.54,187.158
07/05/2022,41,199.9,199.9,48.544
07/05/2022,42,212.95,212.95,331.453
07/05/2022,43,213.66,213.66,450.772
07/05/2022,44,212.53,212.53,339.131
07/05/2022,45,176.58,176.58,83.679
07/05/2022,46,180.18,180.18,102.288
07/05/2022,47,169,169,80.146
07/05/2022,48,190,190,147.842
08/05/2022,1,105.02,105.02,-42.128
08/05/2022,2,105,105,-106.396
08/05/2022,3,199,199,260.208
08/05/2022,4,199,199,326.092
08/05/2022,5,199,199,282.781
08/05/2022,6,199,199,314.773
08/05/2022,7,180,180,237.823
08/05/2022,8,180,180,158.208
08/05/2022,9,151.25,151.25,144.417
08/05/2022,10,180,180,183.533
08/05/2022,11,169,169,79.432
08/05/2022,12,105,105,-197.236
08/05/2022,13,105,105,-94.465
08/05/2022,14,105.1,105.1,-52.797
08/05/2022,15,169,169,11.842
08/05/2022,16,180,180,205.476
08/05/2022,17,199,199,445.63
08/05/2022,18,207,207,731.943
08/05/2022,19,180,180,108.823
08/05/2022,20,180,180,89.373
08/05/2022,21,85,85,-167.294
08/05/2022,22,80,80,-319.668
08/05/2022,23,93.7,93.7,-110.262
08/05/2022,24,167,167,25.075
08/05/2022,25,92.5,92.5,-209.165
08/05/2022,26,80,80,-293.567
08/05/2022,27,83,83,-350.017
08/05/2022,28,81,81,-303.73
08/05/2022,29,0,0,-468.256
08/05/2022,30,45.44,45.44,-721.493
08/05/2022,31,83,83,-318.095
08/05/2022,32,80.1,80.1,-682.944
08/05/2022,33,83,83,-299.183
08/05/2022,34,45.44,45.44,-164.527
08/05/2022,35,83.1,83.1,-157.522
08/05/2022,36,165.95,165.95,130.055
08/05/2022,37,165.95,165.95,95.104
08/05/2022,38,199,199,282.367
08/05/2022,39,165.95,165.95,154.679
08/05/2022,40,200,200,244.927
08/05/2022,41,165.95,165.95,229.075
08/05/2022,42,165.95,165.95,185.003
08/05/2022,43,197,197,377.864
08/05/2022,44,160,160,25.428
08/05/2022,45,159,159,5.611
08/05/2022,46,153,153,101.765
08/05/2022,47,153,153,302.088
08/05/2022,48,150,150,42.716
09/05/2022,1,147,147,89.312
09/05/2022,2,81.12,81.12,-75.3
09/05/2022,3,85,85,-63.95
09/05/2022,4,140,140,109.208
09/05/2022,5,140,140,137.686
09/05/2022,6,140,140,118.299
09/05/2022,7,140,140,64.121
09/05/2022,8,100,100,-80.563
09/05/2022,9,99.71,99.71,-68.733
09/05/2022,10,45.44,45.44,-53.069
09/05/2022,11,45.44,45.44,-287.998
09/05/2022,12,85.4,85.4,-383.832
09/05/2022,13,45.44,45.44,-207.257
09/05/2022,14,93.88,93.88,-226.733
09/05/2022,15,74,74,-282.757
09/05/2022,16,80,80,-318.642
09/05/2022,17,80,80,-286.442
09/05/2022,18,80,80,-555.667
09/05/2022,19,74,74,-557.454
09/05/2022,20,74,74,-342.811
09/05/2022,21,65.29797,65.29797,-201.182
09/05/2022,22,45.44,45.44,-109.539
09/05/2022,23,45.44,45.44,-124.148
09/05/2022,24,45.44,45.44,-182.108
09/05/2022,25,125,125,199.816
09/05/2022,26,60,60,-6.11
09/05/2022,27,123.5,123.5,420.871
09/05/2022,28,121,121,245.092
09/05/2022,29,121,121,1.153
09/05/2022,30,45.44,45.44,-298.897
09/05/2022,31,0,0,-608.149
09/05/2022,32,0,0,-509.24
09/05/2022,33,110,110,-3.026
09/05/2022,34,121,121,101.062
09/05/2022,35,45.44,45.44,-125.535
09/05/2022,36,73.59,73.59,-144.978
09/05/2022,37,72.8,72.8,-7.248
09/05/2022,38,120,120,236.705
09/05/2022,39,110,110,33.952
09/05/2022,40,45.44,45.44,-49.796
09/05/2022,41,60,60,-110.986
09/05/2022,42,65,65,-229.434
09/05/2022,43,77.4,77.4,-191.891
09/05/2022,44,75.68,75.68,-222.95
09/05/2022,45,50,50,-440.408
09/05/2022,46,50,50,-583.732
09/05/2022,47,45.44,45.44,-302.026
09/05/2022,48,45.44,45.44,-253.559
10/05/2022,1,45,45,-90.197
10/05/2022,2,48.49,48.49,-245.418
10/05/2022,3,39.44,39.44,-449.046
10/05/2022,4,39.22,39.22,-261.277
10/05/2022,5,98,98,52.528
10/05/2022,6,98,98,77.19
10/05/2022,7,98,98,89.931
10/05/2022,8,30,30,-69.442
10/05/2022,9,30,30,-488.909
10/05/2022,10,30,30,-463.543
10/05/2022,11,39.03204,39.03204,-237.694
10/05/2022,12,45,45,-259.903
10/05/2022,13,27.5,27.5,-271.928
10/05/2022,14,103,103,175.526
10/05/2022,15,106,106,234.949
10/05/2022,16,106,106,129.183
10/05/2022,17,109,109,385.567
10/05/2022,18,106,106,223.736
10/05/2022,19,119,119,610.267
10/05/2022,20,116,116,452.366
10/05/2022,21,116,116,490.763
10/05/2022,22,104,104,566.967
10/05/2022,23,94.5,94.5,429.921
10/05/2022,24,94.5,94.5,594.482
10/05/2022,25,80,80,231.515
10/05/2022,26,53.65,53.65,-51.31
10/05/2022,27,27.5,27.5,-121.939
10/05/2022,28,27.5,27.5,-419.696
10/05/2022,29,27.5,27.5,-513.32
10/05/2022,30,30,30,-609.616
10/05/2022,31,30,30,-833.43
10/05/2022,32,30,30,-626.045
10/05/2022,33,30,30,-288.277
10/05/2022,34,30,30,-24.486
10/05/2022,35,44.25,44.25,-35.013
10/05/2022,36,77,77,35.171
10/05/2022,37,27.5,27.5,-114.617
10/05/2022,38,65.09,65.09,-160.3
10/05/2022,39,64.04,64.04,-351.026
10/05/2022,40,101,101,258.219
10/05/2022,41,101,101,545.346
10/05/2022,42,92.5,92.5,599.434
10/05/2022,43,102,102,928.268
10/05/2022,44,87,87,430.461
10/05/2022,45,87,87,278.772
10/05/2022,46,86.5,86.5,228.174
10/05/2022,47,80,80,336.043
10/05/2022,48,30,30,-185.78
11/05/2022,1,43.24,43.24,-202.165
11/05/2022,2,34.26,34.26,-404.404
11/05/2022,3,27.5,27.5,-544.161
11/05/2022,4,0,0,-692.644
11/05/2022,5,51,51,-482.359
11/05/2022,6,30.42,30.42,-526.61
11/05/2022,7,31.37,31.37,-389.881
11/05/2022,8,27.5,27.5,-321.978
11/05/2022,9,30.66,30.66,-376.6
11/05/2022,10,32.75,32.75,-394.969
11/05/2022,11,41.31,41.31,-235.342
11/05/2022,12,45.84,45.84,-114.175
11/05/2022,13,80,80,51.442
11/05/2022,14,48.68,48.68,-88.659
11/05/2022,15,34.1,34.1,-468.294
11/05/2022,16,30,30,-549.976
11/05/2022,17,35,35,-138.875
11/05/2022,18,97.8,97.8,30.654
11/05/2022,19,30,30,-180.955
11/05/2022,20,97.8,97.8,69.165
11/05/2022,21,30,30,-263.853
11/05/2022,22,30,30,-464.103
11/05/2022,23,30,30,-477.161
11/05/2022,24,45.18,45.18,-262.138
11/05/2022,25,30,30,-13.51
11/05/2022,26,94.5,94.5,100.89
11/05/2022,27,94.5,94.5,41.668
11/05/2022,28,27.5,27.5,-221.375
11/05/2022,29,27.5,27.5,-450.455
11/05/2022,30,30,30,-822.563
11/05/2022,31,30,30,-1327.708
11/05/2022,32,30,30,-1045.136
11/05/2022,33,30,30,-562.893
11/05/2022,34,30,30,-501.02
11/05/2022,35,27.5,27.5,-530.604
11/05/2022,36,27.5,27.5,-53.593
11/05/2022,37,132.5,132.5,441.653
11/05/2022,38,130,130,475.174
11/05/2022,39,91.7,91.7,-65.901
11/05/2022,40,130,130,240.073
11/05/2022,41,130,130,255.613
11/05/2022,42,106,106,222.916
11/05/2022,43,114,114,383.771
11/05/2022,44,105,105,43.485
11/05/2022,45,76.94,76.94,-34.328
11/05/2022,46,40,40,-109.693
11/05/2022,47,40,40,-67.596
11/05/2022,48,30,30,-70.731
12/05/2022,1,30,30,-277.525
12/05/2022,2,34.9593,34.9593,-321.317
12/05/2022,3,31,31,-202.498
12/05/2022,4,99,99,95.673
12/05/2022,5,99,99,121.358
12/05/2022,6,99,99,210.643
12/05/2022,7,99,99,170.66
12/05/2022,8,99,99,173.399
12/05/2022,9,99,99,114.056
12/05/2022,10,37.25,37.25,-137.554
12/05/2022,11,37.25,37.25,-309.975
12/05/2022,12,30,30,-410.657
12/05/2022,13,30,30,-297.887
12/05/2022,14,105,105,235.848
12/05/2022,15,145,145,291.462
12/05/2022,16,145,145,171.267
12/05/2022,17,145,145,231.031
12/05/2022,18,116,116,45.071
12/05/2022,19,30,30,-74.9
12/05/2022,20,116,116,77.316
12/05/2022,21,120,120,326.875
12/05/2022,22,125,125,553.129
12/05/2022,23,116,116,234.879
12/05/2022,24,27.5,27.5,-60.336
12/05/2022,25,30,30,-294.478
12/05/2022,26,43.5,43.5,-439.005
12/05/2022,27,109,109,304.092
12/05/2022,28,108,108,54.417
12/05/2022,29,109,109,235.385
12/05/2022,30,107.95,107.95,18.928
12/05/2022,31,107.95,107.95,61.443
12/05/2022,32,30,30,-219.843
12/05/2022,33,30.13518,30.13518,-318.042
12/05/2022,34,38,38,-529.156
12/05/2022,35,31,31,-685.409
12/05/2022,36,56,56,-628.527
12/05/2022,37,71,71,-607.868
12/05/2022,38,52.55,52.55,-471.958
12/05/2022,39,27.5,27.5,-251.618
12/05/2022,40,139,139,145.933
12/05/2022,41,139,139,168.833
12/05/2022,42,89,89,250.418
12/05/2022,43,68.38,68.38,-6.617
12/05/2022,44,40,40,-522.283
12/05/2022,45,30,30,-153.62
12/05/2022,46,30,30,-203.433
12/05/2022,47,30,30,-196.967
12/05/2022,48,50,50,-354.593
13/05/2022,1,49.35,49.35,-82.568
13/05/2022,2,89,89,1.521
13/05/2022,3,95,95,171.911
13/05/2022,4,95,95,262.281
13/05/2022,5,95,95,145.086
13/05/2022,6,89,89,15.921
13/05/2022,7,27.5,27.5,-326.177
13/05/2022,8,59.25,59.25,-162.927
13/05/2022,9,59.05,59.05,-168.198
13/05/2022,10,60,60,-111.571
13/05/2022,11,30,30,-360.533
13/05/2022,12,30,30,-551.129
13/05/2022,13,30,30,-262.25
13/05/2022,14,61.92,61.92,-52.716
13/05/2022,15,72.71,72.71,-76.274
13/05/2022,16,105,105,292.694
13/05/2022,17,105,105,186.476
13/05/2022,18,101,101,98.562
13/05/2022,19,104,104,274.139
13/05/2022,20,104,104,196.972
13/05/2022,21,101,101,136.338
13/05/2022,22,99.75,99.75,248.289
13/05/2022,23,99.75,99.75,421.997
13/05/2022,24,95.9,95.9,357.463
13/05/2022,25,95,95,329.371
13/05/2022,26,94,94,98.839
13/05/2022,27,94,94,113.366
13/05/2022,28,94,94,120.095
13/05/2022,29,94,94,186.208
13/05/2022,30,27.5,27.5,-16.874
13/05/2022,31,27.5,27.5,-31.904
