Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
2021-06-21,36,99.5,99.5,44.162
2021-06-21,37,99.5,99.5,33.241
2021-06-21,38,46.1,46.1,-14.087
2021-06-21,39,99.5,99.5,202.248
2021-06-21,40,99.5,99.5,87.3
2021-06-21,41,99.5,99.5,102.917
2021-06-21,42,37,37,-38.247
2021-06-21,43,97,97,22.91
2021-06-21,44,37.1,37.1,-37.391
2021-06-21,45,37.1,37.1,-128.589
2021-06-21,46,75.5,75.5,-65.04
2021-06-21,47,94.85,94.85,38.383
2021-06-21,48,62.55,62.55,-140.332
2021-06-22,1,56.85,56.85,-229.074
2021-06-22,2,56.88,56.88,-170.063
2021-06-22,3,84.95,84.95,69.895
2021-06-22,4,89.89,89.89,192.305
2021-06-22,5,89.89,89.89,100.021
2021-06-22,6,56.81015,56.81015,-74.383
2021-06-22,7,51.96,51.96,-275.304
2021-06-22,8,51.13,51.13,-312.511
2021-06-22,9,57.96,57.96,-159.035
2021-06-22,10,62.96,62.96,-156.277
2021-06-22,11,89.89,89.89,62.808
2021-06-22,12,84.75,84.75,24.196
2021-06-22,13,32.6,32.6,-177.232
2021-06-22,14,32.55,32.55,-485.437
2021-06-22,15,33,33,-233.577
2021-06-22,16,88.15,88.15,48.213
2021-06-22,17,108.76,108.76,96.291
2021-06-22,18,32.6,32.6,-329.34
2021-06-22,19,33,33,-499.397
2021-06-22,20,34.76,34.76,-65.288
2021-06-22,21,108.8,108.8,61.255
2021-06-22,22,35,35,-306.534
2021-06-22,23,35,35,-507.432
2021-06-22,24,35.75,35.75,-347.137
2021-06-22,25,36.69,36.69,-66.398
2021-06-22,26,90,90,131.594
2021-06-22,27,36.9,36.9,-255.824
2021-06-22,28,90,90,79.617
2021-06-22,29,38,38,-139.43
2021-06-22,30,89,89,249.117
2021-06-22,31,38.31,38.31,-135.373
2021-06-22,32,38.3,38.3,-250.417
2021-06-22,33,38.3,38.3,-448.95
2021-06-22,34,37,37,-527.88
2021-06-22,35,38.3,38.3,-563.028
2021-06-22,36,38.31,38.31,-331.946
2021-06-22,37,38.3,38.3,-362.856
2021-06-22,38,38.3,38.3,-431.817
2021-06-22,39,39,39,-175.696
2021-06-22,40,108.95,108.95,100.092
2021-06-22,41,12,12,-371.089
2021-06-22,42,39,39,-274
2021-06-22,43,39.5,39.5,-179.546
2021-06-22,44,40.5,40.5,-45.536
2021-06-22,45,107.5,107.5,376.919
2021-06-22,46,99,99,445.692
2021-06-22,47,93,93,162.674
2021-06-22,48,61,61,-50.149
2021-06-23,1,61.06,61.06,-68.256
2021-06-23,2,60.57,60.57,-144.118
2021-06-23,3,86.68,86.68,72.549
2021-06-23,4,86.68,86.68,157.02
2021-06-23,5,86.68,86.68,124.309
2021-06-23,6,53.1,53.1,-43.372
2021-06-23,7,86.5,86.5,17.931
2021-06-23,8,86.5,86.5,116.929
2021-06-23,9,86.5,86.5,118.023
2021-06-23,10,71.88,71.88,-28.417
2021-06-23,11,74.8,74.8,41.998
2021-06-23,12,77.3,77.3,74.329
2021-06-23,13,92.3,92.3,127.627
2021-06-23,14,96,96,183.14
2021-06-23,15,105,105,38.143
2021-06-23,16,114.94,114.94,151.786
2021-06-23,17,41,41,-56.292
2021-06-23,18,39.2,39.2,-58.617
2021-06-23,19,115,115,46.084
2021-06-23,20,95,95,10.401
2021-06-23,21,114.5,114.5,169.682
2021-06-23,22,95,95,26.129
2021-06-23,23,39,39,-148.746
2021-06-23,24,39.2,39.2,-6.952
2021-06-23,25,110.9501,110.9501,206.345
2021-06-23,26,110.95,110.95,169.81
2021-06-23,27,110.95003,110.95003,247.173
2021-06-23,28,40,40,-66.142
2021-06-23,29,40,40,-77.1
2021-06-23,30,105,105,126.288
2021-06-23,31,40,40,-24.03
2021-06-23,32,110,110,113.428
2021-06-23,33,105,105,48.265
2021-06-23,34,111.95,111.95,269.3
2021-06-23,35,130,130,234.738
2021-06-23,36,139.5,139.5,324.858
2021-06-23,37,139.5,139.5,166.925
2021-06-23,38,139.5,139.5,99.4
2021-06-23,39,139.5,139.5,149.772
2021-06-23,40,139.5,139.5,181.711
2021-06-23,41,139.5,139.5,89.533
2021-06-23,42,124,124,57.028
2021-06-23,43,111.95,111.95,158.061
2021-06-23,44,44.75,44.75,-16.444
2021-06-23,45,111.95,111.95,64.908
2021-06-23,46,98,98,11.592
2021-06-23,47,100,100,473.697
2021-06-23,48,99,99,466.649
2021-06-24,1,99,99,133.802
2021-06-24,2,66.83,66.83,-17.384
2021-06-24,3,64.33,64.33,-10.565
2021-06-24,4,62.86,62.86,-121.566
2021-06-24,5,60.99,60.99,-63.488
2021-06-24,6,59.3,59.3,-159.542
2021-06-24,7,88.95,88.95,5.881
2021-06-24,8,88.95,88.95,121.731
2021-06-24,9,98.6,98.6,257.728
2021-06-24,10,92.95,92.95,96.306
2021-06-24,11,64.67011,64.67011,-158.358
2021-06-24,12,66.04,66.04,-2.99
2021-06-24,13,81.16,81.16,-58.272
2021-06-24,14,80.48,80.48,-90.6
2021-06-24,15,117.84692,117.84692,382.939
2021-06-24,16,119.83,119.83,488.229
2021-06-24,17,119.95011,119.95011,154.242
2021-06-24,18,119.95,119.95,59.773
2021-06-24,19,117.95,117.95,133.56
2021-06-24,20,117.95,117.95,137.481
2021-06-24,21,117.5,117.5,22.2
2021-06-24,22,117.5,117.5,103.489
2021-06-24,23,119.99,119.99,324.721
2021-06-24,24,119,119,187.879
2021-06-24,25,41,41,-67.818
2021-06-24,26,39.6,39.6,-129.409
2021-06-24,27,101.24858,101.24858,12.371
2021-06-24,28,110,110,12.669
2021-06-24,29,112,112,137.61
2021-06-24,30,39.6,39.6,-83.919
2021-06-24,31,39.6,39.6,-4.483
2021-06-24,32,112,112,206.457
2021-06-24,33,112,112,111.018
2021-06-24,34,118,118,90.394
2021-06-24,35,118,118,134.82
2021-06-24,36,118,118,159.815
2021-06-24,37,118,118,212.581
2021-06-24,38,117,117,38.443
2021-06-24,39,116,116,99.229
2021-06-24,40,115,115,120.841
2021-06-24,41,108.93,108.93,22.712
2021-06-24,42,108,108,31.517
2021-06-24,43,108,108,149.029
2021-06-24,44,95.9,95.9,185.071
2021-06-24,45,40,40,-45.405
2021-06-24,46,8,8,-432.802
2021-06-24,47,68.83,68.83,-118.381
2021-06-24,48,89.9,89.9,76.901
2021-06-25,1,64.02,64.02,-230.86
2021-06-25,2,63.65,63.65,-266.572
2021-06-25,3,61.44,61.44,-294.766
2021-06-25,4,68.04,68.04,-284.795
2021-06-25,5,68.56,68.56,-339.169
2021-06-25,6,58.7504,58.7504,-549.54
2021-06-25,7,56.6,56.6,-754.333
2021-06-25,8,57.7304,57.7304,-629.407
2021-06-25,9,60.27,60.27,-610.759
2021-06-25,10,61.02,61.02,-579.131
2021-06-25,11,68.02,68.02,-247.351
2021-06-25,12,89.9,89.9,79.193
2021-06-25,13,76.44,76.44,-9.053
2021-06-25,14,75.12,75.12,-101.288
2021-06-25,15,2,2,-556.4
2021-06-25,16,78.29,78.29,-103.268
2021-06-25,17,111,111,232.186
2021-06-25,18,114,114,297.577
2021-06-25,19,114,114,235.064
2021-06-25,20,118,118,263.88
2021-06-25,21,118,118,391.828
2021-06-25,22,118,118,225.793
2021-06-25,23,118,118,396.852
2021-06-25,24,118,118,307.188
2021-06-25,25,118,118,300.191
2021-06-25,26,118,118,311.983
2021-06-25,27,113,113,178.636
2021-06-25,28,106.9,106.9,101.242
2021-06-25,29,43,43,-451.042
2021-06-25,30,42,42,-494.606
2021-06-25,31,42,42,-424.897
2021-06-25,32,43,43,-265.312
2021-06-25,33,43.1,43.1,-52.33
2021-06-25,34,43.1,43.1,-33.99
2021-06-25,35,43.1,43.1,-131.702
2021-06-25,36,43.2,43.2,-52.844
2021-06-25,37,105,105,37.916
2021-06-25,38,105,105,7.212
2021-06-25,39,105.95,105.95,167.318
2021-06-25,40,118.99,118.99,289.418
2021-06-25,41,119.5,119.5,390.425
2021-06-25,42,119.5,119.5,481.185
2021-06-25,43,118.99,118.99,371.785
2021-06-25,44,115,115,276.917
2021-06-25,45,94.9,94.9,236.057
2021-06-25,46,74.3,74.3,-47.48
2021-06-25,47,93,93,105.197
2021-06-25,48,105,105,337.466
2021-06-26,1,95,95,15.54
2021-06-26,2,70.78,70.78,-83.904
2021-06-26,3,91,91,85.375
2021-06-26,4,93,93,118.517
2021-06-26,5,65.5,65.5,-25.862
2021-06-26,6,61.66,61.66,-200.229
2021-06-26,7,58.76,58.76,-230.825
2021-06-26,8,59.95,59.95,-175.117
2021-06-26,9,60.07,60.07,-53.189
2021-06-26,10,60.65,60.65,-41.471
2021-06-26,11,64.35,64.35,-19.318
2021-06-26,12,92.75,92.75,87.113
2021-06-26,13,92.75,92.75,12.017
2021-06-26,14,104,104,118.231
2021-06-26,15,110,110,366.854
2021-06-26,16,69.62,69.62,-75.014
2021-06-26,17,71.02,71.02,-57.037
2021-06-26,18,115,115,287.686
2021-06-26,19,115,115,454.36
2021-06-26,20,115,115,326.392
2021-06-26,21,115,115,326.364
2021-06-26,22,114.95,114.95,325.963
2021-06-26,23,113.95,113.95,234.357
2021-06-26,24,113.95,113.95,180.13
2021-06-26,25,114,114,97.423
2021-06-26,26,63.71013,63.71013,-6.143
2021-06-26,27,47,47,-111.753
2021-06-26,28,46.52,46.52,-207.369
2021-06-26,29,49.95008,49.95008,-167.83
2021-06-26,30,49.95008,49.95008,-129.37
2021-06-26,31,104.5,104.5,51.762
2021-06-26,32,52.58,52.58,-58.999
2021-06-26,33,55.2,55.2,-62.853
2021-06-26,34,105,105,30.048
2021-06-26,35,108,108,69.196
2021-06-26,36,119.9,119.9,223.336
2021-06-26,37,120,120,202.858
2021-06-26,38,119.9,119.9,123.537
2021-06-26,39,120,120,136.553
2021-06-26,40,119.9,119.9,30.45
2021-06-26,41,74.86,74.86,-21.729
2021-06-26,42,45,45,-139.034
2021-06-26,43,108,108,89.883
2021-06-26,44,108,108,5.057
2021-06-26,45,65.49,65.49,-147.026
2021-06-26,46,45.26,45.26,-322.382
2021-06-26,47,62.73,62.73,-101.657
2021-06-26,48,97.5,97.5,10.166
2021-06-27,1,55.95,55.95,-381.254
2021-06-27,2,56.34,56.34,-305.349
2021-06-27,3,52.65,52.65,-366.537
2021-06-27,4,52.65,52.65,-353.963
2021-06-27,5,49.46,49.46,-203.822
2021-06-27,6,46.46,46.46,-379.652
2021-06-27,7,44,44,-216.705
2021-06-27,8,49.75,49.75,-16.233
2021-06-27,9,90,90,112.942
2021-06-27,10,90,90,84.092
2021-06-27,11,90,90,59.483
2021-06-27,12,90,90,28.684
2021-06-27,13,43.1,43.1,-151.164
2021-06-27,14,34.66,34.66,-266.179
2021-06-27,15,43.1,43.1,-571.421
2021-06-27,16,48.3,48.3,-266.135
2021-06-27,17,46.92,46.92,-186.808
2021-06-27,18,49.07013,49.07013,-1.799
2021-06-27,19,43.9,43.9,-155.246
2021-06-27,20,93,93,143.394
2021-06-27,21,44.9,44.9,-0.302
2021-06-27,22,44.9,44.9,-5.503
2021-06-27,23,110.95,110.95,30.81
2021-06-27,24,110.95,110.95,52.094
2021-06-27,25,110.95,110.95,168.508
2021-06-27,26,110.95,110.95,28.548
2021-06-27,27,44.9,44.9,-21.871
2021-06-27,28,43.2,43.2,-55.591
2021-06-27,29,111,111,230.153
2021-06-27,30,111,111,270.053
2021-06-27,31,105,105,164.507
2021-06-27,32,110.95,110.95,274.542
2021-06-27,33,110.95,110.95,110.634
2021-06-27,34,113,113,109.506
2021-06-27,35,45,45,-144.75
2021-06-27,36,112.00075,112.00075,69.445
2021-06-27,37,118.9,118.9,262.083
2021-06-27,38,114.95,114.95,325.977
2021-06-27,39,115,115,421.096
2021-06-27,40,114.95,114.95,406.058
2021-06-27,41,115,115,273.492
2021-06-27,42,113,113,158.842
2021-06-27,43,113,113,31.29
2021-06-27,44,78.92,78.92,-32.129
2021-06-27,45,70,70,-181.992
2021-06-27,46,70,70,-189.928
2021-06-27,47,96,96,48.473
2021-06-27,48,66.58,66.58,-91.019
2021-06-28,1,60.6,60.6,-16.523
2021-06-28,2,96,96,162.871
2021-06-28,3,96,96,162.333
2021-06-28,4,96,96,247.3
2021-06-28,5,96,96,215.4
2021-06-28,6,96,96,142.611
2021-06-28,7,55.62,55.62,-53.955
2021-06-28,8,54.54,54.54,-104.297
2021-06-28,9,60.66,60.66,-26.573
2021-06-28,10,96,96,167.106
2021-06-28,11,98,98,473.873
2021-06-28,12,99.9,99.9,842.63
2021-06-28,13,114,114,936.611
2021-06-28,14,114,114,727.353
2021-06-28,15,119,119,363.978
2021-06-28,16,121.9,121.9,734.68
2021-06-28,17,122,122,837.761
2021-06-28,18,138,138,1098.602
2021-06-28,19,137.95,137.95,1085.863
2021-06-28,20,134,134,994.232
2021-06-28,21,138,138,1072.497
2021-06-28,22,200,200,1340.149
2021-06-28,23,200,200,1095.042
2021-06-28,24,200,200,742.427
2021-06-28,25,196.39734,196.39734,654.168
2021-06-28,26,200,200,627.435
2021-06-28,27,170.03307,170.03307,489.11
2021-06-28,28,168.5,168.5,387.1
2021-06-28,29,142.85,142.85,379.828
2021-06-28,30,139,139,212.441
2021-06-28,31,131,131,127.21
2021-06-28,32,139,139,123.231
2021-06-28,33,150,150,220.001
2021-06-28,34,174,174,518.611
2021-06-28,35,170,170,574.723
2021-06-28,36,175,175,520.894
2021-06-28,37,175,175,522.994
2021-06-28,38,160,160,213.476
2021-06-28,39,154,154,175.441
2021-06-28,40,145,145,83.827
2021-06-28,41,154,154,32.266
2021-06-28,42,100,100,8.351
